Offset-Description  
  		         GRUNTS												     PLAYER		 ELITES                                                                                                                                                                     
0000 - type              0957                0957                0957                0957                0957                00DD                059D                059D                
0BF1 - Byte              204                 0                   204                 0                   0                   11                  0                   0                   
0BF2 - 2 Bytes           12843               32768               12843               0                   0                   16252               0                   0                   
0BF4 - Float             0                   0                   -9.999999939E-9     9.999999939E-9      9.999999939E-9      0.03631353006       0                   0                   
0BF8 - Float             1                   1                   1                   1                   1                   -0.00005681000039   -0.4767749012       -0.893011868        
0BFC - String                                                                                                                Å÷¼                a?þ               (aæ>þ               
0C01 - Byte              0                   0                   0                   0                   0                   0                   252                 252                 
0C02 - Byte              0                   0                   0                   0                   0                   128                 173                 173                 
0C03 - Byte              0                   0                   0                   0                   0                   63                  61                  61                  
0C04 - 4 Bytes           1051662686          1051662686          1051662686          1051662686          1051662686          0                   841731191           2147483648          
0C08 - 4 Bytes           1064340961          1064340961          1064340961          1064340961          1064340961          0                   2147483648          0                   
0C0C - Double            -1.82550469984917E-4-1.82550469984917E-4-1.82550469984917E-4-1.82550469984917E-4-1.82550469984917E-40.00305262626227539 -1.91087728756631E-1-3.72297082062051E-13
0C14 - Byte              0                   119                 0                   0                   0                   156                 245                 162                 
0C15 - Byte              0                   204                 0                   0                   0                   65                  122                 203                 
0C16 - 2 Bytes           32768               12843               32768               32768               32768               15920               15673               48406               
0C18 - 4 Bytes (Hex)     3F800000            3F800000            3F800000            3F800000            3F800000            B22BCC77            3D983C95            3C46166C            
0C1C - Float             0.4217963219        0.4217963219        0.4217963219        0.4217963219        0.4217963219        0                   0.9895615578        0.9978183508        
0C20 - Float             0.06695760787       0.06695760787       0.06695760787       0.06695760787       0.06695760787       1                   0.1140561849        0.1140561923        
0C24 - 4 Bytes           3211219919          3211219919          3211219919          3211219919          3211219919          0                   2989214839          2989214839          
0C28 - Double            6.68735906937461E-9 6.68736262208829E-9 6.68735551666093E-9 6.68735551666093E-9 6.68735551666093E-9 0.0003072861582040790.0078125037252903  0.00781250146017086 
0C30 - Float             6.999999869E-8      6.999999869E-8      7.999999951E-8      7.999999951E-8      7.999999951E-8      0.7105014324        -0.1180701777       -0.06389000267      
0C34 - Byte              74                  74                  74                  74                  74                  153                 37                  188                 
0C35 - Byte              250                 250                 250                 250                 250                 65                  124                 122                 
0C36 - 2 Bytes           48360               48360               48360               48360               48360               15920               48941               48676               
0C38 - 4 Bytes (Hex)     3F800000            3F800000            3F800000            3F800000            3F800000            80000000            BE567E75            BDE8D2C9            
0C3C - Double            -3.79974535665596E-9-3.57524142120011E-8-2.91461678098263E-8-5.21088321835616E-9-5.21088321835616E-90.0078125037252903  5.81707806050737E-115.81708916581107E-11
0C44 - Float             0.1611466408        -0.1642506123       0.1329656094        0.156498909         0.156498909         0.283822149         3.999999976E-8      -9.999999939E-9     
0C48 - Float             0.9716660976        0.9053010941        0.9668044448        0.9714651704        0.9714651704        -0.03933835775      3.999999976E-8      9.999999939E-9      
0C4C - Float             0.08474719524       0.08474719524       0.0847472176        0.08474721014       0.08474721014       -0.1328165531       1                   1                   
0C50 - Byte              0                   0                   119                 119                 119                 230                 37                  0                   
0C51 - String                                                    Ì+²                 Ì+²                 Ì+²                 ãr?×                w1<2                                    
0C55 - Byte              0                   0                   0                   0                   0                   148                 31                  0                   
0C56 - Byte              0                   0                   0                   0                   0                   151                 211                 0                   
0C57 - Byte              128                 0                   0                   0                   0                   61                  59                  0                   
0C58 - Float             1                   1                   1                   1                   1                   -0.00006364000001   -0.1371796578       -0.1862423569       
0C5C - Byte              80                  72                  52                  188                 188                 66                  93                  142                 
0C5D - Byte              9                   66                  27                  13                  13                  211                 141                 131                 
0C5E - 2 Bytes           16090               48056               15952               16094               16094               14255               16253               16251               
0C60 - Float             -0.01734538563      -0.122612372        -0.001944344491     -0.02545243688      -0.02545243688      1                   0.05371921882       0.05371921882       
0C64 - Float             -0.2302586436       -0.2224881947       -0.2267441154       -0.2272713333       -0.2272713333       -0.7070833445       -0.00003792999996   -0.00003791999916   
0C68 - Float             0.8748069406        0.9671450257        0.9524797797        0.8715170622        0.8715170622        0.000274666585      0                   0                   
0C6C - Float             0.01411039941       0.0141104199        0.0141103901        0.0141103901        0.0141103901        -0.7070833445       1                   1                   
0C70 - Float             0                   9.999999939E-9      0                   0                   0                   0.000274666585      0.08874592185       0.01703412831       
0C74 - Float             0                   0                   0                   0                   0                   0.06349316239       0.0586671792        -0.0005724570365    
0C78 - Float             1                   1                   1                   1                   1                   0.0000178600003     0.07575421035       -0.005693462677     
0C7C - Float             0.151880905         0.3396783471        0.1731231511        0.1355632246        0.1355632246        0.05980273709       0.9914031625        0.9998210669        
0C80 - Float             -0.1419279873       0.1072394922        -0.1519414485       -0.1432233602       -0.1432233602       1                   0.1140561849        0.1140561998        
0C84 - Float             0.03390843421       -0.04971108958      0.02542434447       0.03674428537       0.03674428537       0.03173924983       0                   0                   
0C88 - Float             0.9775385261        0.9330679774        0.9727481604        0.9796441793        0.9796441793        0.03915524855       -9.999999939E-9     0                   
0C8C - Float             0.1154175028        0.1154174879        0.1154175177        0.1154175177        0.1154175177        -0.09225745499      1                   1                   
0C90 - Float             9.999999939E-9      9.999999939E-9      0                   0                   0                   0.994445622         -0.138852343        -0.3185900152       
0C94 - Float             0                   1.999999988E-8      0                   0                   0                   0.1562605053        0.1470609009        0.4199641645        
0C98 - 4 Bytes (Hex)     3F800000            3F800000            3F800000            3F800000            3F800000            322BCC77            3F409206            3E8EAAA8            
0C9C - Float             -0.4407616854       -0.2720946372       -0.4610217512       -0.4393444657       -0.4393444657       0                   0.6270138621        0.8027560711        
0CA0 - Float             -0.2904712856       0.09663826227       -0.2946648896       -0.3122348785       -0.3122348785       1                   0.1015525907        0.1015526056        
0CA4 - 4 Bytes           1052592908          1059508956          1051902254          1052626300          1052626300          0                   841731191           2147483648          
0CA8 - 4 Bytes           1061403689          1060342721          1061338631          1061264771          1061264771          0                   2997603447          2997603447          
0CAC - Float             0.1154175177        0.1154175252        0.1154175252        0.1154175252        0.1154175252        -0.01498458814      1                   1                   
0CB0 - Float             -9.999999939E-9     -9.999999939E-9     -1.999999988E-8     -1.999999988E-8     -1.999999988E-8     0.9998779297        0.06578592956       0.1000822037        
0CB4 - Float             0                   0                   9.999999939E-9      9.999999939E-9      9.999999939E-9      0.08612668514       0.1201939806        -0.2553770244       
0CB8 - Float             1                   1                   1                   1                   1                   -0.0000137399993    0.3391178846        0.2443074435        
0CBC - Float             0                   0                   0                   0                   0                   0                   0.93065238          0.9300642014        
0CC0 - Float             0                   0                   0                   0                   0                   1                   0.05089167133       0.05089162663       
0CC4 - Float             0.4847558439        0.6889300346        0.4842008054        0.4834742248        0.4834742248        0.7000335455        0                   -9.999999939E-9     
0CC8 - Float             0.8746227622        0.7247940898        0.8749302626        0.8753318787        0.8753318787        -0.000274666585     0                   0                   
0CCC - Float             0.08210969716       0.08210969716       0.08210970461       0.08210971951       0.08210971951       -0.7141026258       1                   1                   
0CD0 - Float             0                   0                   0                   0                   0                   0.000274666585      0                   0                   
0CD4 - Float             9.999999939E-9      0                   0                   0                   0                   0.06349318475       0                   0                   
0CD8 - Float             1                   1                   1                   1                   1                   0.00001817999873    0.3912778199        0.7827985287        
0CDC - Float             0                   0                   0                   0                   0                   -0.05980274826      0.9202551246        0.6222170591        
0CE0 - Float             0                   0                   0                   0                   0                   1                   0.1299815774        0.1299815476        
0CE4 - Float             0.1479569227        0.2919254303        0.1464395076        0.1503952146        0.1503952146        -0.02679525129      9.999999939E-9      0                   
0CE8 - Float             0.9889845252        0.9564246535        0.9892103672        0.9886165857        0.9886165857        0.06711020321       0                   0                   
0CEC - Float             0.08210972697       0.08210971951       0.08210971951       0.08210971951       0.08210971951       -0.05923642591      1                   1                   
0CF0 - String            wÌ+²                wÌ+²                                                                            þß~?                                                        
0CF4 - Float             0                   9.999999939E-9      0                   0                   0                   0.1562605202        0                   0                   
0CF8 - 4 Bytes (Hex)     3F800000            3F800000            3F800000            3F800000            3F800000            B22BCC77            3E8A3B3F            3F05B508            
0CFC - Double            2.53877230939029E-312.53877230939029E-312.53877230939029E-312.53877230939029E-312.53877230939029E-310.0078125037252903  6.14123528875541E-106.14123084595278E-10
0D04 - Float             Nan                 Nan                 Nan                 Nan                 Nan                 -0.4159341455       1.999999988E-8      1.999999988E-8      
0D08 - Float             8.97520456E-40      9.055639092E-40     9.131197105E-40     9.211631637E-40     9.211631637E-40     0.02360995114       -9.999999939E-9     -9.999999939E-9     
0D0C - Float             8.911529558E-40     8.99196409E-40      9.067522103E-40     9.147956635E-40     9.147956635E-40     0.1366823018        1                   1                   
0D10 - Float             7.143585222E31      7.143585222E31      7.143585222E31      7.143585222E31      7.143585222E31      0.8987327814        0.5151524544        0.6788842678        
0D14 - Float             -7.254615605E25     -7.254615605E25     -7.254615605E25     -7.254615605E25     -7.254615605E25     0.01724748872       -0.06265450269      -0.1447798014       
0D18 - 4 Bytes (Hex)     00000003            00000003            00000003            00000003            00000003            80000000            BDE3D1C8            BCC48189            
0D1C - Double            Nan                 Nan                 Nan                 Nan                 Nan                 0.0078125037252903  1.04953934205835E-9 1.04953845343554E-9 
0D24 - Float             1.178393021E-37     1.178393021E-37     1.178393021E-37     1.178393021E-37     1.178393021E-37     0.5003067851        0                   -9.999999939E-9     
0D28 - Float             3.927839596E-42     3.927839596E-42     3.927839596E-42     3.927839596E-42     3.927839596E-42     -0.3384907842       -9.999999939E-9     0                   
0D2C - Float             0                   0                   0                   0                   0                   0.2750585973        1                   1                   
0D30 - Float             0                   0                   0                   0                   0                   0.7479281425        -0.7531726956       -0.6578661203       
0D34 - Float             0                   0                   0                   0                   0                   0.03042567894       -0.03518049046      -0.2178528756       
0D38 - 4 Bytes           0                   0                   0                   0                   0                   841731191           3153590212          3187566368          
0D3C - Double            0                   0                   0                   0                   0                   0.0078125           1.04953845321827E-9 1.04953845340327E-9 
0D44 - Float             1                   1                   1                   1                   1                   0.1940263361        -9.999999939E-9     -1.999999988E-8     
0D48 - Float             0                   0                   0                   0                   0                   -0.4018775523       9.999999939E-9      9.999999939E-9      
0D4C - Float             0                   0                   0                   0                   0                   -0.8481690288       1                   1                   
0D50 - Float             0                   0                   0                   0                   0                   -0.285303086        -0.5871456265       -0.5871456265       
0D54 - Float             0                   0                   0                   0                   0                   0.03042567894       -0.3450727761       -0.3450727761       
0D58 - 4 Bytes (Hex)     3F800000            3F800000            3F800000            3F800000            3F800000            32ABCC77            BEB50D6A            BEB50D6A            
0D5C - Double            0                   0                   0                   0                   0                   0.0078125037252903  -2.45405697285371E-2-2.4543283410051E-23
0D64 - 4 Bytes           0                   0                   0                   0                   0                   0                   1028857762          1028857765          
0D68 - Double            Nan                 Nan                 Nan                 Nan                 Nan                 0.00105271395295858 0.00781250176562296 0.00781250176562296 
0D70 - Float             0.03282999992       0.03282999992       0.03282999992       0.03282999992       0.03282999992       0.5760634542        -0.6411633492       -0.6411633492       
0D74 - Float             0                   0                   0                   0                   0                   0.1085972786        -0.3536179662       -0.3536179662       
0D78 - 4 Bytes (Hex)     3D187E7C            3D187E7C            3D187E7C            3D187E7C            3D187E7C            B22BCC77            BEB0A961            BEB0A961            
0D7C - Float             0.200000003         0.200000003         0.200000003         0.200000003         0.200000003         -9.999999939E-9     0.5871456265        0.5871456265        
0D80 - Float             0                   0                   0                   0                   0                   1                   -0.002881430089     -0.002881459892     
0D84 - 4 Bytes           2                   2                   2                   2                   2                   0                   1028863982          1028863979          
0D88 - Double            2.1219634133613E-3142.1219634133613E-3142.1219634133613E-3142.1219634133613E-3142.1219634133613E-3146.69281689624768E-7 0.00781250549134077 0.00781250549134077 
0D90 - Float             Nan                 Nan                 Nan                 Nan                 Nan                 0.9456471205        -0.5567796826       -0.5567796826       
0D94 - Float             -1.900920944E23     -1.936339233E23     -1.971757522E23     -2.007175811E23     -2.007175811E23     0.108597286         -0.3930173516       -0.3930173516       
0D98 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            80000000            BEB0E562            BEB0E562            
0D9C - Double            1.390671161567E-309 1.390671161567E-309 1.390671161567E-309 1.390671161567E-309 1.390671161567E-309 0.00781250520001307 1.10728227121297E-221.10693592972114E-22
0DA4 - Byte              0                   0                   0                   0                   0                   159                 125                 123                 
0DA5 - String                                                                                                                üd¿¾ˆ´¾             §=Æ£²<             §=Ì£²<             
0DAC - Float             0                   0                   0                   0                   0                   0.2043151408        1                   1                   
0DB0 - Float             0                   0                   0                   0                   0                   -0.1837296784       -0.6450697184       -0.6450697184       
0DB4 - Float             0                   0                   0                   0                   0                   0.1137994379        -0.345500052        -0.345500052        
0DB8 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            32ABCC77            BEC93992            BEC93992            
0DBC - Double            Nan                 Nan                 Nan                 Nan                 Nan                 0.0078125           1.05695054883477E-221.05677737808885E-22
0DC4 - Float             0                   0                   0                   0                   0                   -0.8143351674       0.06239398941       0.06239397824       
0DC8 - Float             0                   0                   0                   0                   0                   -0.07617791742      -0.0222559087       -0.0222559087       
0DCC - Float             Nan                 Nan                 Nan                 Nan                 Nan                 -0.06527105719      1                   1                   
0DD0 - Float             Nan                 Nan                 Nan                 Nan                 Nan                 0.5716519356        -0.5528470278       0.4670247436        
0DD4 - Float             0                   0                   0                   0                   0                   0.1137994751        -0.270858407        0.4670247436        
0DD8 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            32ABCC77            BF352815            3F07E910            
0DDC - Double            2.12199579047121E-312.12199579047121E-312.12199579047121E-312.12199579047121E-312.12199579047121E-310.00781250146017086 1.52232892625494E-181.36459538724836E-17
0DE4 - String            ÿÿÿÿÿ               ÿÿÿÿÿ               ÿÿÿÿÿ               ÿÿÿÿÿ               ÿÿÿÿÿ               daeh8               MÈ¼§               Fvºv               
0DE9 - Byte              255                 255                 255                 255                 255                 4                   72                  242                 
0DEA - Byte              255                 255                 255                 255                 255                 0                   223                 201                 
0DEB - Byte              255                 255                 255                 255                 255                 0                   62                  62                  
0DEC - 4 Bytes (Hex)     FFFFFFFF            FFFFFFFF            FFFFFFFF            FFFFFFFF            FFFFFFFF            FFFFCA58            3F800000            3F800000            
0DF0 - 4 Bytes (Hex)     03000000            03000000            03000000            03000000            03000000            00088BD4            BE51D1BD            BECEACA1            
0DF4 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            000879A0            BF6FEA7F            BF5C515D            
0DF8 - String                                                                                                                liat,               u•‹¾Ì               Æ=x¾               
0DFD - Byte              0                   0                   0                   0                   0                   1                   124                 112                 
0DFE - Byte              0                   0                   0                   0                   0                   160                 149                 70                  
0DFF - Byte              0                   0                   0                   0                   0                   226                 189                 62                  
0E00 - 4 Bytes           0                   0                   0                   0                   0                   3                   3011565913          3014380663          
0E04 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   864082265           861323156           
0E08 - 4 Bytes           0                   0                   0                   0                   0                   4294967295          1025717518          1025717521          
0E0C - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            02206101            3F800000            3F800000            
0E10 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            00000001            BE21D948            BD2E0150            
0E14 - Byte              0                   0                   0                   0                   0                   0                   136                 30                  
0E15 - Byte              0                   0                   0                   0                   0                   0                   46                  123                 
0E16 - Byte              0                   0                   0                   0                   0                   0                   113                 119                 
0E17 - Byte              1                   1                   1                   1                   1                   0                   191                 191                 
0E18 - Float             0                   0                   0                   0                   0                   0                   -0.1594319493       0.05461469293       
0E1C - Float             -3.445461414E25     -3.56635584E25      -3.65702666E25      -3.777921087E25     -3.777921087E25     0                   0.2489790171        -0.2461774796       
0E20 - 4 Bytes           3924099172          3924623468          3925016690          3925540986          3925540986          0                   861323156           864082265           
0E24 - 4 Bytes           3924164709          3924689005          3925082227          3925606523          3925606523          0                   3008806804          3008806804          
0E28 - Double            -1.40852508742799E20-1.89842089362495E20-2.57213217226814E20-3.55192378466206E20-3.55192378466206E200.0078125           0.00781250550462658 0.00781250550462658 
0E30 - Float             0                   0                   0                   0                   0                   0                   -0.03094773181      0.0065938388        
0E34 - Float             0                   0                   0                   0                   0                   0                   0.178064242         -0.09999311715      
0E38 - Float             0                   0                   0                   0                   0                   0                   -0.09077483416      -0.0009542295011    
0E3C - Float             Nan                 Nan                 Nan                 Nan                 Nan                 0                   0.9793304205        0.9949529171        
0E40 - Float             Nan                 Nan                 Nan                 Nan                 Nan                 1                   0.0369226411        0.03773799911       
0E44 - 4 Bytes           0                   0                   0                   0                   0                   0                   1008893766          1008893251          
0E48 - 4 Bytes           0                   0                   0                   0                   0                   0                   1008123786          1000273724          
0E4C - 4 Bytes           0                   0                   0                   0                   0                   0                   1065353216          1065353216          
0E50 - 4 Bytes           0                   0                   0                   0                   0                   4294967295          0                   0                   
0E54 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            FFFFFFFF            00000000            00000000            
0E58 - Float             1                   1                   1                   1                   1                   0                   0.6284842491        0.791261971         
0E5C - Float             1                   1                   1                   1                   1                   -9.999999939E-9     0.7777863145        0.6114487052        
0E60 - Float             1                   1                   1                   1                   1                   -9.999999939E-9     0.1973133832        0.1973133385        
0E64 - Float             1                   1                   1                   1                   1                   0.6000000238        0                   0                   
0E68 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   841731191           2989214839          
0E6C - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          2                   1065353216          1065353216          
0E70 - 4 Bytes (Hex)     3F800000            3F800000            3F800000            3F800000            3F800000            FFFF0001            00000000            00000000            
0E74 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   0                   0                   
0E78 - 4 Bytes (Hex)     3F800000            3F800000            3F800000            3F800000            3F800000            EC700000            3F3C8387            3F2FF4D4            
0E7C - 4 Bytes (Hex)     3F800000            3F800000            3F800000            3F800000            3F800000            E5F9038A            3F2D328D            3F39EFBC            
0E80 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   1045040261          1045040256          
0E84 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          4294967295          2147483648          0                   
0E88 - 4 Bytes (Hex)     3F800000            3F800000            3F800000            3F800000            3F800000            0000FFFF            00000000            322BCC77            
0E8C - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   1065353216          1065353216          
0E90 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   1031968954          3190145356          
0E94 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   3171284841          3173048642          
0E98 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   3190176265          3189774656          
0E9C - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   1065086679          1064909298          
0EA0 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   1027422214          1027421881          
0EA4 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   3100291219          3100386052          
0EA8 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          4294967295          927695348           3072551163          
0EAC - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   1065353216          1065353216          
0EB0 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          0                   3205897204          3204884237          
0EB4 - 4 Bytes           1065353216          1065353216          1065353216          1065353216          1065353216          4294967295          1024563669          1025032498          
0EB8 - 4 Bytes           68419712            68419712            68419712            68419712            68419712            4294967295          3209629666          3210309555          
0EBC - 4 Bytes           60031104            60031104            60031104            60031104            60031104            0                   3167674980          3166257522          
0EC0 - 4 Bytes           46399696            46399696            46399696            46399696            46399696            0                   1039217379          1039217377          
0EC4 - 4 Bytes           4294901760          4294901760          4294901760          4294901760          4294901760          4294967295          981872473           981872473           
0EC8 - 4 Bytes           4294901760          4294901760          4294901760          4294901760          4294901760          0                   1020374117          1020374112          
0ECC - 4 Bytes           1                   1                   1                   1                   1                   4294967295          1065353216          1065353216          
0ED0 - 4 Bytes           0                   0                   0                   0                   0                   4294967295          0                   0                   
0ED4 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            FFFFFFFF            00000000            00000000            
0ED8 - 4 Bytes (Hex)     FFFFFFFF            FFFFFFFF            FFFFFFFF            FFFFFFFF            FFFFFFFF            0D000000            BED21A18            BEF8BE6E            
0EDC - Double            2.96439387504748E-322.96439387504748E-322.96439387504748E-322.96439387504748E-322.96439387504748E-320.0078125           1.36370792970711E-111.36370792960447E-11
0EE4 - 4 Bytes           0                   0                   0                   0                   0                   0                   2989214839          0                   
0EE8 - Byte              0                   0                   0                   0                   0                   0                   0                   119                 
0EE9 - Byte              0                   0                   0                   0                   0                   0                   0                   204                 
0EEA - Byte              0                   0                   0                   0                   0                   128                 0                   43                  
0EEB - Byte              0                   0                   0                   0                   0                   62                  128                 50                  
0EEC - Float             0                   0                   0                   0                   0                   1                   1                   1                   
0EF0 - 4 Bytes           0                   0                   0                   0                   0                   0                   3191344181          1013071073          
0EF4 - 4 Bytes           0                   0                   0                   0                   0                   0                   1025183087          3173852628          
0EF8 - Byte              0                   0                   0                   0                   0                   0                   208                 212                 
0EF9 - Byte              0                   0                   0                   0                   0                   0                   251                 35                  
0EFA - Byte              0                   0                   0                   0                   0                   128                 245                 96                  
0EFB - Byte              0                   0                   0                   0                   0                   62                  188                 190                 
0EFC - 4 Bytes           0                   0                   0                   0                   0                   0                   1065059573          1064928844          
0F00 - 4 Bytes           0                   0                   0                   0                   0                   0                   1040480779          1040481582          
0F04 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            E99F0033            B82C4D50            B8281B92            
0F08 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            E9A00034            B74170F9            B22BCC77            
0F0C - 4 Bytes           0                   0                   0                   0                   0                   0                   1065353216          1065353216          
0F10 - 4 Bytes           0                   0                   0                   0                   0                   0                   1057892636          1057400589          
0F14 - 4 Bytes           0                   0                   0                   0                   0                   0                   3172294955          3172507953          
0F18 - 4 Bytes           0                   0                   0                   0                   0                   0                   3209992617          3210309555          
0F1C - 4 Bytes           0                   0                   0                   0                   0                   0                   3166945672          3166257522          
0F20 - 4 Bytes           0                   0                   0                   0                   0                   0                   1039217377          1039217378          
0F24 - 4 Bytes (Hex)     00000000            00000000            00000000            00000000            00000000            FFFFFFFF            3A863462            3A863462            
0F28 - 4 Bytes           0                   0                   0                   0                   0                   4294967295          3167857765          3167857765          
0F2C - 4 Bytes           0                   0                   0                   0                   0                   0                   1065353216          1065353216          
0F30 - 4 Bytes           0                   0                   0                   0                   0                   0                   0                   0                   
0F34 - 4 Bytes           127                 127                 127                 127                 127                 0                   0                   0                   
0F38 - 4 Bytes           1                   1                   1                   1                   1                   0                   3205558092          3206889000          
0F3C - Double            0                   0                   0                   0                   0                   0.0078125           1.36370931724835E-111.36370654152669E-11
0F44 - Float             0                   0                   0                   0                   0                   1                   0                   0                   
0F48 - Float             0                   0                   0                   0                   0                   1                   9.999999939E-9      -9.999999939E-9     
0F4C - Float             0                   0                   0                   0                   0                   1                   1                   1                   
0F50 - Float             0                   0                   0                   0                   0                   1                   0.1541295499        0.03658276051       
0F54 - Float             Nan                 Nan                 Nan                 Nan                 Nan                 1                   0.1104606837        0.01712617837       
0F58 - Float             1.77964905E-43      1.77964905E-43      1.77964905E-43      1.77964905E-43      1.77964905E-43      1                   0.04747800529       -0.009637388401     
0F5C - Float             1.401298464E-45     1.401298464E-45     1.401298464E-45     1.401298464E-45     1.401298464E-45     1                   0.9806942344        0.9991099238        
0F60 - Float             0                   0                   0                   0                   0                   1                   0.1140561998        0.1140561849        
0F64 - Float             0                   0                   0                   0                   0                   1                   0                   0                   
0F68 - Float             0                   0                   0                   0                   0                   1                   9.999999939E-9      9.999999939E-9      
0F6C - Float             0                   0                   0                   0                   0                   1                   1                   1                   
0F70 - Float             0                   0                   0                   0                   0                   1                   0.0228968747        -0.1192666963       
0F74 - Float             0                   0                   0                   0                   0                   1                   -0.4768978655       -0.5101973414       
0F78 - Float             Nan                 Nan                 Nan                 Nan                 Nan                 1                   -0.2575487792       0.03940832242       
0F7C - Float             0                   0                   0                   0                   0                   1                   0.8400430083        0.8507994413        
0F80 - Float             0                   0                   0                   0                   0                   1                   0.1015526056        0.1015525982        
0F84 - Float             0                   0                   0                   0                   0                   1                   -9.999999939E-9     0                   
0F88 - Float             0                   0                   0                   0                   0                   1                   -9.999999939E-9     -9.999999939E-9     
0F8C - Float             0                   0                   0                   0                   0                   1                   1                   1                   
